adsID,title,price,area,num_bed,num_bath,floor,image,address,date,typeAss,typeAss_Fmt,typeNoti,direct,streetCode,street,districtCode,district,provinceCode,province,wardCode,ward,prjCode,prj,lat,lpn,user_id
Ads_03_6643638,*NOXH THT New City - sở hữu nhà giá rẻ nhất Hà Nội.,675,45,2,,35,https://landber.com/images/no-image.png,"Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",20200920,1,Bán căn hộ chung cư,0,3,6006,Quốc lộ 32,21,Hoài Đức,HN,Hà Nội,10065,Kim Chung,,,21.0528122,105.7169508,
Ads_03_5640108,Bán chung cư mini Phố Vọng Hai Bà Trưng Sổ Hồng ở ngay,900,46,1,,3,https://img.landber.com/2020/02/03/0/18/0ban-chung-cu-mini-pho-vong-hai-ba-trung-so-hong-o-ngay.jpg.s1,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,3878,Phố Vọng,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_6294915,"Bán chung cư S2.03.10.16 VinhomeOcean Park, Gia lâm: 60m2. View hồ, vị trí đep",1900,60,10,,10,https://landber.com/images/no-image.png,"Đường Quốc lộ 5, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,1,7877,Quốc Lộ 5,11,Gia Lâm,HN,Hà Nội,9999,Đặng Xá,,,21.0322345,105.9648943,
Ads_03_5733139,"Bán chung cư S2.03.10.16 VinhomeOcean Park, Gia lâm: 2.1 tỷ, 58.3m2, 2 PN, 1WC+",2100,58,16,,10,https://img.landber.com/2020/03/03/0/02/05733139-1239-ban-can-ho-chung-cu-huyen-gia-lam.jpg.s1,"Đường Quốc lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,3,7877,Quốc Lộ 5,11,Gia Lâm,HN,Hà Nội,9997,Đa Tốn,,,20.984801,105.9362374,
Ads_03_6900750,CĂN GÓC CHUNG CƯ CAO CẤP SEASON AVENUE - 3PN,3500,100,3,,7,https://landber.com/images/no-image.png,"Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",20200920,1,Bán căn hộ chung cư,0,5,4494,Nguyễn Văn Lộc,15,Hà Đông,HN,Hà Nội,9564,Mỗ Lao,2147,Seasons Avenue,20.9870262145996,105.786834716797,
Ads_03_776660,Bán chung cư N03T5 Ngoại Giao Đoàn Từ Liêm Hà Nội @@,1935,90,,,,https://img.landber.com/2018/10/03/0/15/20150925_102248_776660_0.jpg.s1,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,1433,Phạm Văn Đồng,718,Bắc Từ Liêm,HN,Hà Nội,11382,Xuân Đỉnh,,,21.0733776,105.7894777,
Ads_03_5006074,Bán chung cư Oriental Westlake 174 Lạc Long Quân Hà Nội - 2.2 tỷ full nội thất vào ở luôn,2200,60,2,,15,https://img.landber.com/2019/10/03/0/18/20190829_091651_5006074_0.jpg.s1,"174 Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",20200920,1,Bán căn hộ chung cư,0,5,621,Lạc Long Quân,6,Tây Hồ,HN,Hà Nội,9359,Bưởi,2051,Oriental Westlake,21.0519065856934,105.809059143066,
Ads_03_4048108,"Bán chung cư Dream Land Bonanza 23 Duy Tân Hà Nội - ""Phố Wall trong lòng Hà Nội"" giá 2.4ty",2400,71,2,,2,https://img.landber.com/2019/04/03/0/12/20190301_101150_4048108_0.jpg.s1,"Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,3,,,7,Cầu Giấy,HN,Hà Nội,9446,Dịch Vọng Hậu,,,21.0353974,105.7852507,
Ads_03_2986407,"Bán chung cư Sunshine City đẳng cấp 5 sao khu ĐT Ciputra, Hà Nội - căn hộ dát vàng cao cấp",2739,83,2,,20,https://img.landber.com/2018/08/03/0/29/20180504_105115_2986407_0.jpg.s1,"Đường Nguyễn Hoàng Tôn, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,653,Nguyễn Hoàng Tôn,718,Bắc Từ Liêm,HN,Hà Nội,11371,Đông Ngạc,,,21.0895351,105.7864095,
Ads_03_1082485,Bán chung cư N01T8 Ngoại Giao Đoàn Hà Nội - đẹp nhất dự án cao 35 tầng,2604,93,,,,https://img.landber.com/2019/04/03/0/14/20160405_094349_1082485_0.jpg.s1,"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,2764,Đỗ Nhuận,718,Bắc Từ Liêm,HN,Hà Nội,11382,Xuân Đỉnh,,,21.0733776,105.7894777,
Ads_03_5968122,"Bán căn hộ 940 triệu 2PN 2VS Long Biên Hà Nội,thêm 60 triệu làm nội thất đẹp (Hình thực)",501,49,2,,21,https://img.landber.com/2020/03/03/0/28/05968122-3859-ban-can-ho-chung-cu-quan-long-bien.jpg.s1,"Đường Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,11686,Phúc Lợi,9,Long Biên,HN,Hà Nội,9390,Giang Biên,,,21.0663995,105.9196401,
Ads_03_5942136,Chỉ từ 281 triệu sở hữu căn hộ 2PN 2VS tại Long Biên Hà Nội. Hỗ trợ vay ưu đãi 70% GTCH,936,50,2,,22,https://img.landber.com/2020/03/03/0/23/05942136-1341-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg.s1,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,11686,Phúc Lợi,9,Long Biên,HN,Hà Nội,9404,Phúc Lợi,,,21.0413226,105.9256536,
Ads_03_3918370,"HOT!!! Ccmn Nguyễn Văn Cừ - Long Biên giá chỉ từ 600tr/căn, chiết khấu tết, đủ đồ ở ngay",600,31,2,,8,https://img.landber.com/2019/01/99/0/05/20190103_103848_3918370_0.jpg.s1,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",20200920,1,Bán căn hộ chung cư,0,7,270,Nguyễn Văn Cừ,9,Long Biên,HN,Hà Nội,9376,Bồ Đề,,,21.0358229,105.8719384,
Ads_03_3054841,"Chung cư mini Doãn Kế Thiện ở ngay, oto đỗ cửa, 34-50m2, Chiết khấu 30 - 40tr/căn",520,33,2,,5,https://img.landber.com/2019/03/99/0/21/20180523_025800_3054841_0.jpg.s1,"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,1,,,7,Cầu Giấy,HN,Hà Nội,9453,Mai Dịch,,,21.0402466,105.7747016,
Ads_03_3054869,"Ccmn Dương Đình Nghệ-Keang Nam ở ngay,33-50m2,oto đỗ cửa, giá từ 600tr/căn",600,33,2,,5,https://img.landber.com/2018/09/99/0/07/20180523_030128_3054869_0.jpg.s1,"48 Phố Dương Đình Nghệ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,1,,,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,,,21.0090938,105.8010247,
Ads_03_5990879,CHUNG CƯ MINI ĐẠI CỒ VIỆT - SƠN KIÊN - LÊ DUẨN Ở NGAY 28-50M2 ĐỦ ĐỒ,550,30,2,,5,https://img.landber.com/2020/05/03/0/12/05990879-0006-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg.s1,"Đường Đại Cồ Việt, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",20200920,1,Bán căn hộ chung cư,0,7,530,Đại Cồ Việt,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_2303421,"Chung cư Xuân La - Hoàng.Q.Việt, 31-50m/1-2pn, CK 2% GTCH, oto đỗ cửa",620,31,2,,6,https://img.landber.com/2020/05/03/0/01/02303421-0307-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg.s1,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",20200920,1,Bán căn hộ chung cư,0,6,781,Xuân La,6,Tây Hồ,HN,Hà Nội,9373,Xuân La,,,21.0605323,105.8052491,
Ads_03_6868910,"Bán gấp căn chung cư D’EL DORADO diện tích 45m, giá 2,45 tỷ.",2450,45,2,,,https://landber.com/images/no-image.png,"Đường Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,,,6,Tây Hồ,HN,Hà Nội,9374,Phú Thượng,,,21.08496,105.8088326,
Ads_03_6264760,"Bán Nhà Tập Thể Phương Mai Đống Đa 65m vuông 1,8 tỷ !",1800,65,2,,2,https://landber.com/images/no-image.png,"Phố Phương Mai, Phường Kim Liên, Quận Đống Đa, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,,,3,Đống Đa,HN,Hà Nội,25,Kim Liên,,,21.0064767,105.8350928,
Ads_03_6538459,"Chung cư góc 2 ngủ, Thanh Hà, Hà Đông 77.76m2, full đồ",1400,77,2,,1,https://landber.com/images/no-image.png,"Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",20200920,1,Bán căn hộ chung cư,0,8,302,Lê Trọng Tấn,15,Hà Đông,HN,Hà Nội,9569,Kiến Hưng,,,20.9512447,105.7869658,
Ads_03_6823465,"Cần bán gấp chung cư A6C Nam Trung Yên 2PN,giá: 1.3 tỷ",1290,40,2,,7,https://landber.com/images/no-image.png,"Cầu Giấy Đường Nam Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,6982,Nam Trung Yên,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,,,21.0090938,105.8010247,
Ads_03_6875213,"CHUNG CƯ CAO CẤP LÂM VIÊN, 107 NGUYỄN PHONG SẮC, CẦU GIẤY, TẦNG ĐẸP, CĂN GÓC, CHỈ 26TR/M.",3588,138,3,,1,https://landber.com/images/no-image.png,"Đường Nguyễn Phong Sắc, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,681,Nguyễn Phong Sắc,7,Cầu Giấy,HN,Hà Nội,9437,Nghĩa Đô,,,21.0486435,105.8016041,
Ads_03_6359149,CHÍNH CHỦ BÁN CĂN GÓC TÒA THĂNG LONG VICTORY 2PN - 2WC (70M2),1280,70,2,,25,https://landber.com/images/no-image.png,"Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,5687,Đại lộ Thăng Long,21,Hoài Đức,HN,Hà Nội,10008,An Khánh,,,20.9997652,105.720899,
Ads_03_6706264,BÁN SUẤT NGOẠI GIAO CC VIỄN ĐÔNG STAR GIÁ CHỈ TỪ 24TR/M2 (85-90-109M),2100,85,2,,27,https://landber.com/images/no-image.png,"1 Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",20200920,1,Bán căn hộ chung cư,0,5,,,8,Hoàng Mai,HN,Hà Nội,9524,Thịnh Liệt,,,20.975004,105.8495485,
Ads_03_6311194,"Bán Căn Hộ Anland Nam cường chỉ 26tr/m2, Bàn Giao quý 2/2021",1956.4,73,2,,34,https://landber.com/images/no-image.png,"Đường Ngô Thì Nhậm, Phường Dương Nội, Quận Hà Đông, Hà Nội",20200920,1,Bán căn hộ chung cư,0,7,150,Ngô Thì Nhậm,15,Hà Đông,HN,Hà Nội,9579,Dương Nội,,,20.9796718,105.744567,
Ads_03_5609794,Căn hộ The Golden An Khánh 67m² 2PN giá cắt lỗ,1150,67,2,,8,https://img.landber.com/2020/04/03/0/21/05609794-4440-ban-can-ho-chung-cu-ha-noi.jpg.s1,"Đường Lê Trọng Tấn, Xã An Khánh, Huyện Hoài Đức, Hà Nội",20200920,1,Bán căn hộ chung cư,0,7,302,Lê Trọng Tấn,21,Hoài Đức,HN,Hà Nội,10008,An Khánh,,,20.9997652,105.720899,
Ads_03_5732160,Bán Căn 2PN và 3PN Dự Án Anland Premium- Nam Cường,1800,66,2,,32,https://img.landber.com/2020/04/03/0/24/05732160-1249-ban-can-ho-chung-cu-ha-noi.jpg.s1,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",20200920,1,Bán căn hộ chung cư,0,5,3151,Tố Hữu,15,Hà Đông,HN,Hà Nội,9579,Dương Nội,,,20.9796718,105.744567,
Ads_03_5848355,Bán MIPEC Kiến Hưng Hà Đông suất ngoại giao 2020 (giá 16.5tr -18tr/m2),1100,56,2,,25,https://img.landber.com/2020/04/03/0/24/05848355-2127-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg.s1,"Đường Lê Xuân Điệp, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,13039,Lê Xuân Điệp,15,Hà Đông,HN,Hà Nội,9569,Kiến Hưng,,,20.9512447,105.7869658,
Ads_03_5820835,"DỰ ÁN NHÀ Ở XÃ HỘI FLC GARDEN CITY - ĐẠI MỖ, CHỈ 16.5-20TR/M2",1110,60,2,,28,https://img.landber.com/2020/04/03/0/24/05820835-4513-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg.s1,"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,,,14,Nam Từ Liêm,HN,Hà Nội,11370,Đại Mỗ,,,20.9979426,105.7630848,
Ads_03_6959355,bán chung cư cao cấp Thăng long number one 117m2 chia 3 ngủ full nội thất,4680,117,3,,33,https://landber.com/images/no-image.png,"Đường Khuất Duy Tiến, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,,,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,,,21.0090938,105.8010247,
Ads_03_6959560,"cần bán chung cư Heitower  103,6m2 chia 3 ngủ vị trí trung tâm siêu đẹp",2900,103,3,,21,https://landber.com/images/no-image.png,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,,,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,,,21.0024684,105.8037498,
Ads_03_6959675,Cần bán chung cư cao cấp lô góc siêu đẹp ở 241 Xuân thủy 116m2 chia 3 ngủ full đồ,6200,116,3,,7,https://landber.com/images/no-image.png,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,602,Xuân Thủy,7,Cầu Giấy,HN,Hà Nội,9446,Dịch Vọng Hậu,,,21.0353974,105.7852507,
Ads_03_6962739,"Cần bán gấp căn chung cư Happy Star 2 phòng ngủ dt 70m, giá 1,75 tỷ.",1700,70,2,,,https://landber.com/images/no-image.png,"Đường Việt Hưng, Phường Giang Biên, Quận Long Biên, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,272,Việt Hưng,9,Long Biên,HN,Hà Nội,9390,Giang Biên,,,21.0663995,105.9196401,
Ads_03_6962727,"Cần bán gấp căn chung cư Happy Star 2 phòng ngủ dt 70m, giá 1,75 tỷ.",1700,70,2,,,https://landber.com/images/no-image.png,"Đường Việt Hưng, Phường Giang Biên, Quận Long Biên, Hà Nội",20200920,1,Bán căn hộ chung cư,0,-1,272,Việt Hưng,9,Long Biên,HN,Hà Nội,9390,Giang Biên,,,21.0663995,105.9196401,
Ads_03_6870774,"Bán căn hộ chung cư khu Dương Nội, Hà Đông giá 390 triệu",390,39,2,,9,https://landber.com/images/no-image.png,"Đường La Dương, Phường Dương Nội, Quận Hà Đông, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,8003,La Dương,15,Hà Đông,HN,Hà Nội,9579,Dương Nội,,,20.9796718,105.744567,
Ads_03_2374272,Chung cư mini Xuân La - Tây Hồ mở bán từ 560 triêu/căn full nội thất,560,30,1,,1,https://img.landber.com/2018/08/03/0/23/20170913_090745_2374272_0.jpg.s1,"46 Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,781,Xuân La,6,Tây Hồ,HN,Hà Nội,9373,Xuân La,,,21.0605323,105.8052491,
Ads_03_4390264,"Mở bán chung cư mini Phố Vọng –Hai Bà Trưng hơn 600 triệu/căn ,Ô tô đỗ cửa 50m",600,30,1,,2,https://img.landber.com/2019/07/99/0/02/20190509_032843_4390264_0.jpg.s1,"32 Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,3878,Phố Vọng,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_6932049,Căn hộ Trung Yên 120m 3 phòng ngủ sửa đẹp giá 3.4 tỷ,3400,120,3,,12,https://landber.com/images/no-image.png,"Đường Vũ Phạm Hàm, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,5755,Vũ Phạm Hàm,7,Cầu Giấy,HN,Hà Nội,9455,Yên Hòa,,,21.0225517,105.7930398,
Ads_03_6853957,"căn hộ 137 Nguyễn Ngọc Vũ 77m2, 2 phòng ngủ 2 vệ sinh chỉ 1.9 tỷ",1900,77,2,,11,https://landber.com/images/no-image.png,"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,,,21.0090938,105.8010247,
Ads_03_4291377,"Căn hộ Star Tower 100m2, 2 phòng ngủ, ban công Đông Nam, 3.2tỷ",3200,100,2,,15,https://img.landber.com/2019/05/03/0/20/20190418_040333_4291377_1.jpg.s1,"Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,7,Cầu Giấy,HN,Hà Nội,9455,Yên Hòa,1091,Star Tower,21.0249767303467,105.791229248047,
Ads_03_4276776,"Bán căn hộ Chung cư Vimeco Nguyễn Chánh 133m2, cực rẻ 24.5tr/m2",3258.5,133,3,,25,https://img.landber.com/2019/06/03/0/08/20190515_082316_4276776_0.jpg.s1,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,2408,Nguyễn Chánh,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,509,Vimeco II - Nguyễn Chánh,21.0096664428711,105.793746948242,
Ads_03_4370492,"Chung cư Vimeco 105m2, full đồ hoàn thiện mới, cần tiền bán gấp",3300,105,3,,12,https://img.landber.com/2019/05/03/0/20/20190506_034012_4370492_0.jpg.s1,"Đường Phạm Hùng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,678,Phạm Hùng,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,988,Vimeco I - Phạm Hùng,21.0087337493896,105.790229797363,
Ads_03_6328104,Căn hộ 3 ngủ tòa CT4 Mỹ Đình Sông Đà 2.7 tỷ sửa đẹp,2700,105,3,,8,https://landber.com/images/no-image.png,"Đường Trần Văn Lai, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,6876,Trần Văn Lai,14,Nam Từ Liêm,HN,Hà Nội,12115,Mỹ Đình 1,370,Mỹ Đình,21.0319290161133,105.76692199707,
Ads_03_6739743,Bán căn hộ Nguyễn Thị Định 2 phòng ngủ rất đẹp 1.7 tỷ,1700,60,2,,11,https://landber.com/images/no-image.png,"Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,304,Nguyễn Thị Định,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,1,Trung Hòa Nhân Chính,21.0083656311035,105.802909851074,
Ads_03_6961894,"BÁN CĂN HỘ KHU TẬP THỂ  THÀNH CÔNG 45M2, GIÁ 1.45 TỶ",1450,45,2,,5,https://landber.com/images/no-image.png,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_6961852,"BÁN CĂN HỘ TẦNG 2 KHU TẬP THỂ  THÀNH CÔNG 52M2, GIÁ 1.8 TỶ",1800,52,2,,2,https://landber.com/images/no-image.png,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_6960211,Bán căn hộ 82m2 view nội khu tầng đẹp full nội thất tại Roman Plaza.,2700,82,2,,14,https://landber.com/images/no-image.png,"Đường Tố Hữu, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,3151,Tố Hữu,14,Nam Từ Liêm,HN,Hà Nội,11370,Đại Mỗ,2675,Roman Plaza,20.9843406677246,105.776809692383,
Ads_03_6961480,Tập thể Thành Công - mới đẹp ở ngay - dân trí cao - an sinh đỉnh chỉ 1.45 tỷ,1450,40,1,,1,https://landber.com/images/no-image.png,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_6770202,Căn góc chung cư Luxury Cầu giấy cắt lỗ còn 2.99 tỷ,2990,70,2,,16,https://landber.com/images/no-image.png,"Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,,,7,Cầu Giấy,HN,Hà Nội,9455,Yên Hòa,,,21.0225517,105.7930398,
Ads_03_6959726,"Tôi - chính chủ cần tiền bán gấp căn hộ chung cư Watermark, full nội thất 98m, view hồ tây",4600,98,2,,,https://landber.com/images/no-image.png,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,621,Lạc Long Quân,7,Cầu Giấy,HN,Hà Nội,9437,Nghĩa Đô,,,21.0486435,105.8016041,
Ads_03_6959830,"cần bán gấp căn hộ chung cư Seasons Avenue diện tích 73m, Thiết kế 2 phòng ngủ, full đồ",2680,73,2,,,https://landber.com/images/no-image.png,"Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",20200919,1,Bán căn hộ chung cư,0,7,6144,Mỗ Lao,15,Hà Đông,HN,Hà Nội,9564,Mỗ Lao,2147,Seasons Avenue,20.9870262145996,105.786834716797,
Ads_03_6296140,"Mở bán Chung cư mini Lương Khánh Thiện - Tân Mai từ 550tr/căn, Vào ở Ngay",590,45,1,,6,https://landber.com/images/no-image.png,"Đường Lương Khánh Thiện, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,465,Lương Khánh Thiện,8,Hoàng Mai,HN,Hà Nội,9529,Tương Mai,,,20.9874161,105.8495164,
Ads_03_6928386,"Bán gấp chung cư HH Linh Đàm, Hoàng Mai: 65m2, TẦNG TRUNG, LÔ GÓC, 2 NGỦ, 2WC, Chỉ 1 Tỷ",1050,65,2,,1,https://landber.com/images/no-image.png,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,5900,Linh Đường,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,,,20.9617899,105.8373606,
Ads_03_6187615,"Bán chung cư ngoại giao đoàn,tòa N03 T7 3 ngủ, 2VS, DT 106.1m2, giá chỉ 29-30,5tr/m2.",3100,106,3,,1,https://landber.com/images/no-image.png,"Đường Nguyễn Văn Huyên, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",20200919,1,Bán căn hộ chung cư,0,-1,648,Nguyễn Văn Huyên,718,Bắc Từ Liêm,HN,Hà Nội,12114,Xuân Tảo,,,21.0628965,105.7953773,
Ads_02_13223711,"Bán căn hộ CC tại dự án Green Park Trần Thủ Độ, Hoàng Mai, Hà Nội diện tích 79m2, giá 1.773 tỷ",1770,79,2,2,,https://img.landber.com/2020/06/02/0/11/20200611111808-55bf_wm.jpg.s1,Green Park Trần Thủ Độ - Quận Hoàng Mai - Hà Nội,20200823,1,Bán căn hộ chung cư,0,5,452,Trần Thủ Độ,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,2961,Green Park Trần Thủ Độ,20.9581835,105.8464158,
Ads_02_13209285,"Bán căn hộ CC tại dự án Green Park Trần Thủ Độ, Hoàng Mai, Hà Nội diện tích 52m2, giá 1,42 tỷ",1420,52,2,2,,https://img.landber.com/2020/06/02/0/03/20200603105159-4389_wm.jpg.s1,Green Park Trần Thủ Độ - Quận Hoàng Mai - Hà Nội,20200821,1,Bán căn hộ chung cư,0,8,452,Trần Thủ Độ,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,2961,Green Park Trần Thủ Độ,20.9710885,105.8444419,
Ads_01_26206546,PHÒNG BÁN HÀNG CĐT CẬP NHẬT QUỸ CĂN CHUYỂN NHƯỢNG ĐỢT CUỐI GIÁ TỐT NHẤT TẠI DỰ ÁN HANOI HOMELAND,1400,58,2,2,1,https://img.landber.com/2020/07/01/0/10/20200710153841-0ec4_wm.jpg.s1,"Dự án Hà Nội Homeland, Phường Thượng Thanh, Long Biên, Hà Nội",20200817,1,Bán căn hộ chung cư,0,6,,,9,Long Biên,HN,Hà Nội,9413,Thượng Thanh,3162,Hà Nội Homeland,21.0576000213623,105.88459777832,
Ads_01_26046120,BÁN NHÀ TẬP THỂ TẦNG 1 KHU NGHĨA TÂN,3500,103,3,2,,https://img.landber.com/2020/06/01/0/29/20200629153206-378e_wm.jpg.s1,"Phố Nghĩa Tân, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",20200814,1,Bán căn hộ chung cư,0,8,642,Nghĩa Tân,7,Cầu Giấy,HN,Hà Nội,9451,Nghĩa Tân,,,21.0450408,105.7921796,
Ads_01_26647591,"BÁN CĂN HỘ CHUNG CƯ TẦNG 20, B4 KIM LIÊN, PHẠM NGỌC THẠCH, ĐỐNG ĐA",3300,80,2,2,,https://img.landber.com/2020/08/01/0/15/20200813155732-2b14_wm.jpg.s1,"Dự án B4 và B14 Kim Liên, Đường Phạm Ngọc Thạch, Phường Kim Liên, Đống Đa, Hà Nội",20200814,1,Bán căn hộ chung cư,0,6,416,Phạm Ngọc Thạch,3,Đống Đa,HN,Hà Nội,25,Kim Liên,14,B4 và B14 Kim Liên,21.0101585388184,105.836334228516,
